4.847029134398044836e-01,4.839546047610034929e-01,4.835483403827119386e-01,4.290751429651992188e-01,4.289751167436730572e-01,4.209655653807707898e-01,4.206597586068801520e-01,4.194318723032427476e-01,2.257709712962203685e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.343200024375862722e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.200941637828630615e-01,1.982125404858288698e-01,2.272727788996766196e-01,2.281658615824500025e-01,2.260373338397804743e-01,2.281597648865042738e-01,2.449481461402863713e-01,2.330660870919432082e-01,2.449481461402863713e-01,2.449099086898967603e-01,2.330854938607664351e-01,2.330854938607664351e-01,2.330466803231199813e-01,2.377682259537629572e-01,2.377621292578172285e-01,2.354139702961765557e-01,4.356218149336887890e-01,2.255458158281985204e-01,4.143488919848952734e-01,4.143454818759672587e-01,4.143488919848952734e-01,4.143768690755159079e-01,4.143488919848952734e-01,4.143488919848952734e-01,4.143488919848952734e-01,4.143628805302055906e-01,3.961006701287222292e-03,1.535159779302333084e-02,1.119828224431363428e-01,4.144235280479138805e-01,4.144125837551693725e-01,4.144125837551693725e-01,4.144549166125982009e-01,4.144125837551693725e-01,4.144023616191994663e-01,2.616531776700060652e-01,2.585313389829564379e-01,2.585313389829564379e-01,2.673438249288846436e-01,2.648247018352556381e-01,2.661193610203963500e-01,2.800956719847620402e-01,2.673506615283687826e-01,4.144125837551693725e-01,4.143940370218243685e-01,4.144125837551693725e-01,4.144125837551693725e-01,4.144033103884968705e-01,4.144125837551693725e-01,4.143857520133840122e-01,2.974663764351808126e-01,3.164713721765035070e-01,3.163411942032189339e-01,3.370037049236294102e-01,4.143420717670392994e-01,4.143420717670392994e-01,3.576410029531707502e-01,3.576410029531707502e-01,3.576410029531707502e-01,3.576410029531707502e-01,3.576410029531707502e-01,3.576410029531707502e-01,4.832299497881255013e-01,4.167410274273232185e-01,4.191322577847954034e-01,4.171984871238764159e-01,4.165601032654154823e-01,4.141968049490864501e-01,4.147829750980686625e-01,4.141774254829768132e-01,4.141580460168672317e-01,4.141580460168672317e-01,4.143940370218243685e-01,2.477208513772417020e-01,2.557900919326051015e-01,0.000000000000000000e+00
4.839546047610034929e-01,5.415303378470543993e-01,5.691626252279913256e-01,5.033547089918429807e-01,5.031964924968320707e-01,4.907927768814600578e-01,4.626557988397220211e-01,4.342629506872583978e-01,2.257709712962203685e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.343200024375862722e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.200941637828630615e-01,1.982125404858288698e-01,2.272727788996766196e-01,2.281658615824500025e-01,2.260373338397804743e-01,2.281597648865042738e-01,2.449481461402863713e-01,2.330660870919432082e-01,2.449481461402863713e-01,2.449099086898967603e-01,2.330854938607664351e-01,2.330854938607664351e-01,2.330466803231199813e-01,2.377682259537629572e-01,2.377621292578172285e-01,2.354139702961765557e-01,5.149682021676388333e-01,2.255458158281985204e-01,4.250337679961741499e-01,4.250269477783181205e-01,4.250337679961741499e-01,4.250897221774154189e-01,4.250337679961741499e-01,4.250337679961741499e-01,4.250337679961741499e-01,4.250617450867947844e-01,3.961006701287222292e-03,1.535159779302333431e-02,1.119828224431363428e-01,4.248441970648709209e-01,4.248633062341160005e-01,4.248633062341160005e-01,4.249069741942395617e-01,4.248633062341160005e-01,4.248223630848091403e-01,2.616531776700060652e-01,2.585313389829564379e-01,2.585313389829564379e-01,2.673438249288846436e-01,2.648247018352556381e-01,2.661193610203963500e-01,2.800956719847620402e-01,2.673506615283687826e-01,4.248633062341160005e-01,4.249292695901611405e-01,4.248633062341160005e-01,4.248633062341160005e-01,4.248962879121385150e-01,4.248633062341160005e-01,4.249508087009161161e-01,2.974663764351808126e-01,3.155881375825237978e-01,3.158995769062290515e-01,3.359267507510157458e-01,4.250201275604621465e-01,4.250201275604621465e-01,3.563703292019231306e-01,3.563703292019231306e-01,3.563703292019231306e-01,3.563703292019230751e-01,3.563703292019231306e-01,3.563703292019231306e-01,4.522773630252892030e-01,4.299941477543500201e-01,4.337995226175133112e-01,4.317149577042742603e-01,4.311005729310631862e-01,4.261478907179401254e-01,4.267573118578197322e-01,4.254613735405470831e-01,4.247748563631540408e-01,4.247748563631540408e-01,4.249292695901611405e-01,2.477208513772417020e-01,2.557900919326051015e-01,0.000000000000000000e+00
4.835483403827119386e-01,5.691626252279913256e-01,6.251831493330657352e-01,5.593752330969173903e-01,5.592170166019064803e-01,5.468133009865344674e-01,4.900545060453122548e-01,4.348058979103485711e-01,2.257709712962203685e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.343200024375862722e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.200941637828630615e-01,1.982125404858288698e-01,2.272727788996766196e-01,2.281658615824500025e-01,2.260373338397804743e-01,2.281597648865042738e-01,2.449481461402863713e-01,2.330660870919432082e-01,2.449481461402863713e-01,2.449099086898967603e-01,2.330854938607664351e-01,2.330854938607664351e-01,2.330466803231199813e-01,2.377682259537629572e-01,2.377621292578172285e-01,2.354139702961765557e-01,5.709887262727132429e-01,2.255458158281985204e-01,4.252595041019051059e-01,4.252526838840490764e-01,4.252595041019051059e-01,4.253154582831464303e-01,4.252595041019051059e-01,4.252595041019051059e-01,4.252595041019051059e-01,4.252874811925257403e-01,3.961006701287222292e-03,1.535159779302333431e-02,1.119828224431363428e-01,4.250699331706018769e-01,4.250890423398469564e-01,4.250890423398469564e-01,4.251327102999705176e-01,4.250890423398469564e-01,4.250480991905400963e-01,2.616531776700060652e-01,2.585313389829564379e-01,2.585313389829564379e-01,2.673438249288846436e-01,2.648247018352556381e-01,2.661193610203963500e-01,2.800956719847620402e-01,2.673506615283687826e-01,4.250890423398469564e-01,4.251550056958920965e-01,4.250890423398469564e-01,4.250890423398469564e-01,4.251220240178695264e-01,4.250890423398469564e-01,4.251765448066471276e-01,2.974663764351808126e-01,3.155881375825237978e-01,3.158995769062290515e-01,3.359267507510157458e-01,4.252458636661931024e-01,4.252458636661931024e-01,3.563703292019230751e-01,3.563703292019230751e-01,3.563703292019230751e-01,3.563703292019230751e-01,3.563703292019230751e-01,3.563703292019230751e-01,4.522207836119065405e-01,4.315187804263715954e-01,4.343424698406034845e-01,4.326075898922733254e-01,4.324392277088906500e-01,4.276725233899617007e-01,4.282819445298413075e-01,4.263365579294233765e-01,4.250005924688849968e-01,4.250005924688849968e-01,4.251550056958920965e-01,2.477208513772417020e-01,2.557900919326051015e-01,0.000000000000000000e+00
4.290751429651992188e-01,5.033547089918429807e-01,5.593752330969173903e-01,6.227218533868306150e-01,6.225636368918198160e-01,6.101599212764478031e-01,5.509638649677680577e-01,4.932988984228751650e-01,2.257709712962203685e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.343200024375862722e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.200941637828630615e-01,1.982125404858288698e-01,2.272727788996766196e-01,2.281658615824500025e-01,2.260373338397804743e-01,2.281597648865042738e-01,2.449481461402863713e-01,2.330660870919432082e-01,2.449481461402863713e-01,2.449099086898967603e-01,2.330854938607664351e-01,2.330854938607664351e-01,2.330466803231199813e-01,2.377682259537629572e-01,2.377621292578172285e-01,2.354139702961765557e-01,6.128771392085642367e-01,2.255458158281985204e-01,4.709767567630732676e-01,4.709699365452172382e-01,4.709767567630732676e-01,4.710327109443145921e-01,4.709767567630732676e-01,4.709767567630732676e-01,4.709767567630732676e-01,4.710047338536939576e-01,3.961006701287222292e-03,1.535159779302333431e-02,1.119828224431363428e-01,4.708410377040645467e-01,4.708601468733096262e-01,4.708601468733096262e-01,4.709038148334332430e-01,4.708601468733096262e-01,4.708192037240027661e-01,2.617327213957933441e-01,2.586108827087437168e-01,2.586108827087437168e-01,2.674233686546718669e-01,2.649042455610429170e-01,2.661989047461835733e-01,2.800095892590687696e-01,2.674302052541560615e-01,4.708601468733096262e-01,4.709261102293548218e-01,4.708601468733096262e-01,4.708601468733096262e-01,4.708931285513321963e-01,4.708601468733096262e-01,4.709476493401097974e-01,2.974013468319405273e-01,3.155231079792835680e-01,3.158345473029888217e-01,3.341718442622637619e-01,4.709900422635085460e-01,4.709631163273612642e-01,3.521802527335750055e-01,3.521802527335750055e-01,3.521802527335750055e-01,3.521802527335750055e-01,3.521802527335750055e-01,3.521802527335750055e-01,4.106172253475334766e-01,4.778142936403935170e-01,4.863886444082568539e-01,4.789031031062952470e-01,4.787347409229125161e-01,4.732487247721561263e-01,4.742178018279494811e-01,4.719127593116178021e-01,4.705767938510794224e-01,4.705767938510794224e-01,4.709261102293548218e-01,2.477208513772417020e-01,2.557900919326051015e-01,0.000000000000000000e+00
4.289751167436730572e-01,5.031964924968320707e-01,5.592170166019064803e-01,6.225636368918198160e-01,6.254677077701010779e-01,6.160357355389266543e-01,5.510022867114744427e-01,4.932554338679678296e-01,2.257709712962203685e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.343200024375862722e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.200941637828630615e-01,1.982125404858288698e-01,2.272727788996766196e-01,2.281658615824500025e-01,2.260373338397804743e-01,2.281597648865042738e-01,2.449481461402863713e-01,2.330660870919432082e-01,2.449481461402863713e-01,2.449099086898967603e-01,2.330854938607664351e-01,2.330854938607664351e-01,2.330466803231199813e-01,2.377682259537629572e-01,2.377621292578172285e-01,2.354139702961765557e-01,6.186468592214205975e-01,2.255458158281985204e-01,4.709315844234305826e-01,4.709247642055746086e-01,4.709315844234305826e-01,4.709875386046719070e-01,4.709315844234305826e-01,4.709315844234305826e-01,4.709315844234305826e-01,4.709595615140512725e-01,3.961006701287222292e-03,1.535159779302333431e-02,1.119828224431363428e-01,4.707958653644218616e-01,4.708149745336669412e-01,4.708149745336669412e-01,4.708586424937905579e-01,4.708149745336669412e-01,4.707740313843600810e-01,2.617327213957933441e-01,2.586108827087437168e-01,2.586108827087437168e-01,2.674233686546718669e-01,2.649042455610429170e-01,2.661989047461835733e-01,2.800095892590687696e-01,2.674302052541560615e-01,4.708149745336669412e-01,4.708809378897121367e-01,4.708149745336669412e-01,4.708149745336669412e-01,4.708479562116895112e-01,4.708149745336669412e-01,4.709024770004671123e-01,2.974013468319405273e-01,3.155231079792835680e-01,3.158345473029888217e-01,3.342187107352849740e-01,4.709448699238658609e-01,4.709179439877185791e-01,3.522739856796174851e-01,3.522739856796174851e-01,3.522739856796174851e-01,3.522739856796174851e-01,3.522739856796174851e-01,3.522739856796174851e-01,4.105753893994921189e-01,4.777125992230666918e-01,4.864599317934530376e-01,4.789743904914914308e-01,4.788060283081087554e-01,4.732035524325133857e-01,4.741726294883067405e-01,4.718675869719750615e-01,4.705316215114367373e-01,4.705316215114367373e-01,4.708809378897121367e-01,2.477208513772417020e-01,2.557900919326051015e-01,0.000000000000000000e+00
4.209655653807707898e-01,4.907927768814600578e-01,5.468133009865344674e-01,6.101599212764478031e-01,6.160357355389266543e-01,6.565787403707424863e-01,5.839770503218498776e-01,5.255814413189875411e-01,2.273598472533306381e-01,2.464605471966174466e-01,2.464605471966174466e-01,2.359088783946965417e-01,2.273598472533306381e-01,2.273598472533306381e-01,2.200941637828630615e-01,1.982125404858288698e-01,2.272727788996766196e-01,2.281658615824500025e-01,2.260373338397804743e-01,2.281597648865042738e-01,2.465370220973966409e-01,2.346549630490534777e-01,2.465370220973966409e-01,2.464987846470070576e-01,2.346743698178767046e-01,2.346743698178767046e-01,2.346355562802302508e-01,2.393571019108732545e-01,2.393510052149274980e-01,2.370028462532868530e-01,6.236774606488719730e-01,2.255458158281985204e-01,4.686199073476953747e-01,4.686130871298393452e-01,4.686199073476953747e-01,4.686758615289366992e-01,4.686199073476953747e-01,4.686199073476953747e-01,4.686199073476953747e-01,4.686478844383160092e-01,3.961006701287222292e-03,1.535159779302333431e-02,1.119828224431363428e-01,4.686177695452208858e-01,4.686368787144659653e-01,4.686368787144659653e-01,4.686805466745895266e-01,4.686368787144659653e-01,4.685959355651591052e-01,2.602070512206551833e-01,2.570852125336055560e-01,2.570852125336055560e-01,2.658942801797916644e-01,2.633785753859047563e-01,2.646663979715612736e-01,2.784770824844464698e-01,2.658976984795337062e-01,4.686368787144659653e-01,4.687028420705111054e-01,4.686368787144659653e-01,4.686368787144659653e-01,4.686698603924885353e-01,4.686368787144659653e-01,4.685695529530123360e-01,2.958688400573182276e-01,3.144052475160263871e-01,3.144950188383263123e-01,3.331056787569270927e-01,4.686331928481305975e-01,4.686062669119833712e-01,3.511801270318816171e-01,3.511801270318816171e-01,3.511801270318816171e-01,3.511801270318816171e-01,3.511801270318816171e-01,3.511801270318816171e-01,4.068950818966736160e-01,4.797090091346506990e-01,5.155379169711374887e-01,5.001668468827782377e-01,4.878723011677152388e-01,4.745822848636267466e-01,4.757681127021069489e-01,4.732463194030884224e-01,4.719103539425500426e-01,4.719103539425500426e-01,4.687028420705111054e-01,2.493097273343519715e-01,2.573789678897153710e-01,0.000000000000000000e+00
4.206597586068801520e-01,4.626557988397220211e-01,4.900545060453122548e-01,5.509638649677680577e-01,5.510022867114744427e-01,5.839770503218498776e-01,6.034022204156319624e-01,6.189209215852595758e-01,2.273598472533306381e-01,2.464605471966174466e-01,2.464605471966174466e-01,2.359088783946965417e-01,2.273598472533306381e-01,2.273598472533306381e-01,2.200941637828630615e-01,1.982125404858288698e-01,2.272727788996766196e-01,2.281658615824500025e-01,2.260373338397804743e-01,2.281597648865042738e-01,2.465370220973966409e-01,2.346549630490534777e-01,2.465370220973966409e-01,2.464987846470070576e-01,2.346743698178767046e-01,2.346743698178767046e-01,2.346355562802302508e-01,2.393571019108732545e-01,2.393510052149274980e-01,2.370028462532868530e-01,5.515331838819195198e-01,2.255458158281985204e-01,4.947133755666268673e-01,4.947065553487708933e-01,4.946816689253291655e-01,4.947376231065704344e-01,4.946816689253291655e-01,4.946816689253291655e-01,4.946816689253291655e-01,4.947096460159497999e-01,3.961006701287222292e-03,1.535159779302333084e-02,1.119828224431363428e-01,4.946907143143431385e-01,4.943589563111805973e-01,4.943589563111805973e-01,4.947534914437118347e-01,4.943589563111805973e-01,4.944934467480775475e-01,2.602070512206551833e-01,2.570852125336055560e-01,2.570852125336055560e-01,2.658908618800495671e-01,2.633785753859047563e-01,2.646595613720771345e-01,2.784702458849623308e-01,2.658908618800495671e-01,4.943589563111805973e-01,4.944352837773063891e-01,4.943693204212612491e-01,4.943641383662209510e-01,4.944023020992838191e-01,4.943693204212612491e-01,4.946424977221346442e-01,2.958620034578340885e-01,3.144737063400941390e-01,3.145114851048954052e-01,3.330788087913427176e-01,4.947322526628064043e-01,4.946997351309148638e-01,3.510722731223678283e-01,3.510722731223678283e-01,3.510722731223678283e-01,3.510722731223678283e-01,3.510722731223678283e-01,3.510722731223678283e-01,4.057986294911462011e-01,5.348393123363817114e-01,6.081296468991015391e-01,5.909215314732758628e-01,5.750488299931739711e-01,5.010811901886279562e-01,5.022785397722451251e-01,4.995823667717675387e-01,4.980835433549072322e-01,4.980835433549072322e-01,4.944352837773063891e-01,2.493097273343519715e-01,2.573789678897153710e-01,0.000000000000000000e+00
4.194318723032427476e-01,4.342629506872583978e-01,4.348058979103485711e-01,4.932988984228751650e-01,4.932554338679678296e-01,5.255814413189875411e-01,6.189209215852595758e-01,7.245901958248909258e-01,2.273598472533306381e-01,2.464605471966174466e-01,2.464605471966174466e-01,2.359088783946965417e-01,2.273598472533306381e-01,2.273598472533306381e-01,2.200941637828630615e-01,1.982125404858288698e-01,2.272727788996766196e-01,2.281658615824500025e-01,2.260373338397804743e-01,2.281597648865042738e-01,2.465370220973966409e-01,2.346549630490534777e-01,2.465370220973966409e-01,2.464987846470070576e-01,2.346743698178767046e-01,2.346743698178767046e-01,2.346355562802302508e-01,2.393571019108732545e-01,2.393510052149274980e-01,2.370028462532868530e-01,4.949110308314255136e-01,2.255458158281985204e-01,5.199787797849397819e-01,5.199719595670837524e-01,5.199153665023443782e-01,5.199713206835856472e-01,5.199153665023443782e-01,5.199153665023443782e-01,5.199153665023443782e-01,5.199433435929650127e-01,3.961006701287222292e-03,1.535159779302333431e-02,1.119828224431363428e-01,5.199132286998698893e-01,5.192306035242998385e-01,5.192306035242998385e-01,5.199760058292385301e-01,5.192306035242998385e-01,5.195405275474005435e-01,2.602070512206551833e-01,2.570852125336055560e-01,2.570852125336055560e-01,2.658908618800495671e-01,2.633785753859047563e-01,2.646595613720771345e-01,2.784702458849623308e-01,2.658908618800495671e-01,5.192306035242998385e-01,5.193172951005061710e-01,5.192513317444610310e-01,5.192409676343804348e-01,5.192843134224836010e-01,5.192513317444610310e-01,5.198650121076613395e-01,2.958620034578340885e-01,3.145490017636460855e-01,3.145491328166713507e-01,3.332040736413159898e-01,5.199920652853751157e-01,5.199651393492278340e-01,3.512475073987623708e-01,3.512475073987623708e-01,3.512475073987623708e-01,3.512475073987623708e-01,3.512475073987623708e-01,3.512475073987623708e-01,4.048799450538349554e-01,5.928762647026477595e-01,7.208161185173665997e-01,7.029885741419931167e-01,6.841616112052083531e-01,5.271046842828871482e-01,5.283072159215447261e-01,5.254430029097048038e-01,5.237813215365224595e-01,5.237813215365224595e-01,5.193172951005061710e-01,2.493097273343519715e-01,2.573789678897153710e-01,0.000000000000000000e+00
2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.273598472533306381e-01,2.273598472533306381e-01,2.273598472533306381e-01,2.752196735381772230e-01,2.367590302906133481e-01,2.367590302906133481e-01,2.470178583773298409e-01,2.834280582779697966e-01,2.819936583441078892e-01,2.238969785615816666e-01,1.982125404858288420e-01,2.499853357125282061e-01,2.344306275725299427e-01,2.472480721280903571e-01,2.344306275725299427e-01,2.367590302906133481e-01,2.482916200654850247e-01,2.367590302906133481e-01,2.367590302906133481e-01,2.482916200654850247e-01,2.482916200654850247e-01,2.482916200654850247e-01,2.437958023497588944e-01,2.437958023497588944e-01,2.460437112076219457e-01,2.265654092747755033e-01,2.576385741492738246e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,3.961006701287222292e-03,1.535159779302333084e-02,1.119828224431363428e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.281164764340996021e-01,2.281164764340996021e-01,2.281164764340996021e-01,2.257709712962203685e-01,2.281164764340996021e-01,2.269437238651599853e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.273598472533306381e-01,2.273598472533306381e-01,2.265654092747755033e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.257709712962203685e-01,2.367590302906133481e-01,2.297053523912098716e-01,0.000000000000000000e+00
2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.464605471966174466e-01,2.464605471966174466e-01,2.464605471966174466e-01,2.367590302906133481e-01,2.559017600312081253e-01,2.559216527883333425e-01,2.453301984721620033e-01,2.367590302906133481e-01,2.367590302906133481e-01,2.200941637828630615e-01,1.982125404858288420e-01,2.343375253191714580e-01,2.281658615824500025e-01,2.295641727894822126e-01,2.281597648865042738e-01,2.559216527883333425e-01,2.441160686407693459e-01,2.559216527883333425e-01,2.559216527883333425e-01,2.441354754095925728e-01,2.441354754095925728e-01,2.440966618719461190e-01,2.488182075025891227e-01,2.488121108066433940e-01,2.464639518450027211e-01,2.456661092180623118e-01,2.337777805565872946e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,3.961006701287222292e-03,1.535159779302333431e-02,1.119828224431363428e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.472370691345116278e-01,2.472569618916368450e-01,2.472569618916368450e-01,2.448716712395071771e-01,2.472171763773864106e-01,2.460444238084467938e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.464605471966174466e-01,2.464605471966174466e-01,2.456661092180623118e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.448716712395071771e-01,2.559216527883333425e-01,2.488605958755356062e-01,0.000000000000000000e+00
