0.000000000000000000e+00,1.062283000000000754e+00,1.428945783333333353e+01,1.263804950000000105e+01,1.546441250000000656e+00,9.023066166666668053e+00,5.657412500000006395e-01,1.746177758333333330e+01
1.062283000000000754e+00,0.000000000000000000e+00,1.322717483333333277e+01,1.157576650000000029e+01,4.841582499999997902e-01,7.960783166666667299e+00,1.628024250000001283e+00,1.639949458333333254e+01
1.428945783333333353e+01,1.322717483333333277e+01,0.000000000000000000e+00,1.443852516666666652e+01,1.348268324999999912e+01,2.111280816666666738e+01,1.485519908333333383e+01,1.338323591666666701e+01
1.263804950000000105e+01,1.157576650000000029e+01,1.443852516666666652e+01,0.000000000000000000e+00,1.183127491666666664e+01,6.674282999999999966e+00,1.320379075000000135e+01,2.782176108333333531e+01
1.546441250000000656e+00,4.841582499999997902e-01,1.348268324999999912e+01,1.183127491666666664e+01,0.000000000000000000e+00,7.630124916666667367e+00,2.112182500000001184e+00,1.599048616666666689e+01
9.023066166666668053e+00,7.960783166666667299e+00,2.111280816666666738e+01,6.674282999999999966e+00,7.630124916666667367e+00,0.000000000000000000e+00,9.588807416666668360e+00,2.362061108333333337e+01
5.657412500000006395e-01,1.628024250000001283e+00,1.485519908333333383e+01,1.320379075000000135e+01,2.112182500000001184e+00,9.588807416666668360e+00,0.000000000000000000e+00,1.802751883333333538e+01
1.746177758333333330e+01,1.639949458333333254e+01,1.338323591666666701e+01,2.782176108333333531e+01,1.599048616666666689e+01,2.362061108333333337e+01,1.802751883333333538e+01,0.000000000000000000e+00
