4.753333870967741959e-01,4.800754032258064408e-01,9.886261290322581052e-01,4.458557580645161611e-01,4.363333870967742167e-01,5.678961182795698726e-01,3.891137096774193727e-01,3.856211935483870867e-01,4.098722473118279752e-01,-4.163336342344337027e-17,0.000000000000000000e+00,4.854535483870967560e-01,4.849566774193548313e-01,6.388534193548387474e-01,5.056944677419354939e-01,6.359112903225806468e-01,4.445881935483870784e-01,4.096322903225806389e-01,7.952019032258064168e-01,7.952019032258064168e-01,7.952019032258064168e-01,7.952019032258064168e-01,4.455967741935483728e-01,4.378549193548387231e-01,4.373661290322580775e-01,6.668463548387096873e-01,6.668463548387096873e-01,6.668463548387096873e-01,6.661623548387096694e-01,6.114947405913978562e-01,4.114143548387096949e-01,6.284343548387096856e-01,6.289098064516128739e-01,6.322097419354838488e-01,6.344579999999999664e-01
1.012016129032258273e-02,5.378145161290320483e-03,5.240869677419355277e-01,2.615325967741935487e-01,2.419867419354838622e-01,4.004147849462365572e-01,1.248128064516129121e-01,1.213202903225806539e-01,1.389532473118279543e-01,4.854535483870967560e-01,4.854535483870967560e-01,4.968709677419351489e-04,4.968709677419350405e-04,1.543492580645161316e-01,2.035864516129031604e-02,1.605034032258064458e-01,4.086535483870967767e-02,7.582125806451611716e-02,4.619505483870967599e-01,4.619505483870967599e-01,4.619505483870967599e-01,4.619505483870967599e-01,1.310835161290322681e-01,1.865884838709677418e-01,1.277722580645161421e-01,3.427458064516128999e-01,3.427458064516128999e-01,3.427458064516128999e-01,2.788450322580645069e-01,3.751586639784946220e-01,8.478316129032258119e-02,2.596344838709677694e-01,2.599782903225806296e-01,2.697657903225806342e-01,2.655264838709677777e-01
9.623290322580647579e-03,4.881274193548387069e-03,5.235900967741935474e-01,2.610357258064516239e-01,2.414898709677419375e-01,3.999179139784946324e-01,1.243159354838709596e-01,1.208234193548387153e-01,1.384563763440860296e-01,4.849566774193548313e-01,4.849566774193548313e-01,4.968709677419350405e-04,-5.421010862427522170e-20,1.538967419354838606e-01,2.073779032258064176e-02,1.609780967741935576e-01,4.036848387096774599e-02,7.532438709677419242e-02,4.614536774193548352e-01,4.614536774193548352e-01,4.614536774193548352e-01,4.614536774193548352e-01,1.305866451612903156e-01,1.860916129032257893e-01,1.272753870967741896e-01,3.423805806451613032e-01,3.423805806451613032e-01,3.423805806451613032e-01,2.786982580645161467e-01,3.748869260752688004e-01,8.428629032258065645e-02,2.596496129032258016e-01,2.601250645161290453e-01,2.698467419354838581e-01,2.656732580645161379e-01
1.635200322580645238e-01,1.587780161290322511e-01,6.774868387096774081e-01,4.149324677419354845e-01,3.953866129032257981e-01,5.538146559139784930e-01,2.782126774193548480e-01,2.747201612903225620e-01,2.692373763440860102e-01,6.388534193548387474e-01,6.388534193548387474e-01,1.543492580645161316e-01,1.538967419354838606e-01,0.000000000000000000e+00,1.348828548387096815e-01,3.097622580645161272e-01,1.942652258064516135e-01,2.292211290322580530e-01,6.153504193548386958e-01,6.153504193548386958e-01,6.153504193548386958e-01,6.153504193548386958e-01,2.795224838709677306e-01,3.151577903225806221e-01,2.811721290322580780e-01,4.962773225806451638e-01,4.962773225806451638e-01,4.962773225806451638e-01,4.325950000000000073e-01,5.287725793010752406e-01,2.381830322580645032e-01,3.837473225806451449e-01,4.139330967741935430e-01,4.236547741935483558e-01,4.194812903225806355e-01
3.036108064516128413e-02,2.561906451612903229e-02,5.443278870967741545e-01,2.817735161290322865e-01,2.622276612903226001e-01,4.206557043010752395e-01,1.450537258064515944e-01,1.415612096774193640e-01,1.591941666666666644e-01,5.056944677419354939e-01,5.056944677419354939e-01,2.035864516129031257e-02,2.073779032258064176e-02,1.348828548387096815e-01,1.994920967741935225e-02,1.799476290322580829e-01,6.110627419354838774e-02,9.606217741935482723e-02,4.821914677419354978e-01,4.821914677419354978e-01,4.821914677419354422e-01,4.821914677419354978e-01,1.513244354838709782e-01,2.068294032258064519e-01,1.480131774193548522e-01,3.628550806451613098e-01,3.628550806451613098e-01,3.628550806451613098e-01,2.987657580645161071e-01,3.952333131720430215e-01,1.050240806451612913e-01,2.795083709677419481e-01,2.797205322580645359e-01,2.895738548387096767e-01,2.852687258064516285e-01
1.703801290322580764e-01,1.657487419354838620e-01,6.843469354838709329e-01,4.170020806451613105e-01,4.024679677419354951e-01,5.508725268817203924e-01,2.830284838709677397e-01,2.795359677419355093e-01,2.971689247311827820e-01,6.359112903225806468e-01,6.359112903225806468e-01,1.605034032258064458e-01,1.609780967741935576e-01,3.097622580645161272e-01,1.799476290322580829e-01,7.568032258064514781e-03,2.001031774193548496e-01,2.340369354838709726e-01,6.201662258064516431e-01,6.201662258064516431e-01,6.201662258064516431e-01,6.201662258064516431e-01,2.892991935483871235e-01,3.459369354838709443e-01,2.859879354838709697e-01,5.008298387096774551e-01,5.008298387096774551e-01,5.008298387096774551e-01,4.367106129032258255e-01,4.952035658602150781e-01,2.429988387096774227e-01,4.195874838709677257e-01,3.894017096774193831e-01,4.296529677419355098e-01,4.253478387096774060e-01
3.074519354838709667e-02,3.548720967741935545e-02,5.440379354838709158e-01,2.219106451612903042e-01,2.036081935483870786e-01,3.595494301075268795e-01,8.394745161290322055e-02,8.045493548387097626e-02,1.045125591397849385e-01,4.445881935483870784e-01,4.445881935483870784e-01,4.086535483870967767e-02,4.036848387096774599e-02,1.942652258064516135e-01,6.110627419354838774e-02,2.001031774193548496e-01,2.920822580645161468e-02,3.495590322580645337e-02,4.210851935483870823e-01,4.210851935483870823e-01,4.210851935483870823e-01,4.210851935483870823e-01,9.175141935483871469e-02,1.536869516129032165e-01,8.690690322580645055e-02,3.033602258064516111e-01,3.033602258064516111e-01,3.033602258064516111e-01,2.713537096774193413e-01,3.621812849462365813e-01,4.391780645161290353e-02,2.669941612903226069e-01,2.674696129032257952e-01,2.765172258064516053e-01,2.730178064516128877e-01
6.570109677419354310e-02,7.044311290322580188e-02,5.789938387096774663e-01,1.879768870967741812e-01,1.706965806451612722e-01,3.245935268817204400e-01,4.899154838709677412e-02,4.549903225806452289e-02,7.483431182795698133e-02,4.096322903225806389e-01,4.096322903225806389e-01,7.582125806451611716e-02,7.532438709677419242e-02,2.292211290322580530e-01,9.606217741935482723e-02,2.340369354838709726e-01,3.495590322580645337e-02,0.000000000000000000e+00,3.861292903225806428e-01,3.861292903225806428e-01,3.861292903225806428e-01,3.861292903225806428e-01,5.799325806451612053e-02,1.244307903225806422e-01,5.195100000000000412e-02,2.798996774193548420e-01,2.798996774193548420e-01,2.798996774193548420e-01,2.598942580645161593e-01,3.529803776881720312e-01,8.961903225806453627e-03,2.784536129032257890e-01,2.789290645161290327e-01,2.822290000000000076e-01,2.844772580645161253e-01
4.518303870967741998e-01,4.565724032258064446e-01,9.651231290322580536e-01,4.044859838709677358e-01,3.872056774193548545e-01,5.417287526881719995e-01,4.060881935483870997e-01,4.095807096774193301e-01,4.201477204301075075e-01,7.952019032258064168e-01,7.952019032258064168e-01,4.619505483870967599e-01,4.614536774193548352e-01,6.153504193548386958e-01,4.821914677419354978e-01,6.201662258064516431e-01,4.210851935483870823e-01,3.861292903225806428e-01,6.938893903907228378e-18,2.775557561562891351e-17,6.938893903907228378e-17,0.000000000000000000e+00,3.697479354838709709e-01,4.133819677419354743e-01,3.702866774193548371e-01,5.329207741935484410e-01,5.329207741935484410e-01,5.329207741935483300e-01,6.175505806451613289e-01,6.307877217741935105e-01,3.840673870967741821e-01,6.640232258064515669e-01,6.644986774193548662e-01,6.643060967741934997e-01,6.700468709677419588e-01
4.518303870967741998e-01,4.565724032258064446e-01,9.651231290322580536e-01,4.044859838709677358e-01,3.872056774193548545e-01,5.417287526881719995e-01,4.060881935483870997e-01,4.095807096774193301e-01,4.201477204301075075e-01,7.952019032258064168e-01,7.952019032258064168e-01,4.619505483870968154e-01,4.614536774193548352e-01,6.153504193548386958e-01,4.821914677419354978e-01,6.201662258064516431e-01,4.210851935483870823e-01,3.861292903225806428e-01,2.775557561562891351e-17,-1.387778780781445676e-17,2.775557561562891351e-17,6.938893903907228378e-17,3.697479354838709709e-01,4.133819677419354743e-01,3.702866774193548371e-01,5.329207741935484410e-01,5.329207741935483300e-01,5.329207741935484410e-01,6.175505806451613289e-01,6.307877217741935105e-01,3.840673870967741821e-01,6.640232258064515669e-01,6.644986774193548662e-01,6.643060967741934997e-01,6.700468709677419588e-01
4.518303870967741998e-01,4.565724032258064446e-01,9.651231290322580536e-01,4.044859838709677358e-01,3.872056774193548545e-01,5.417287526881719995e-01,4.060881935483870997e-01,4.095807096774193301e-01,4.201477204301075075e-01,7.952019032258064168e-01,7.952019032258064168e-01,4.619505483870967599e-01,4.614536774193548352e-01,6.153504193548386958e-01,4.821914677419354978e-01,6.201662258064516431e-01,4.210851935483870823e-01,3.861292903225806428e-01,6.938893903907228378e-17,2.775557561562891351e-17,0.000000000000000000e+00,-4.163336342344337027e-17,3.697479354838709709e-01,4.133819677419354743e-01,3.702866774193548371e-01,5.329207741935484410e-01,5.329207741935484410e-01,5.329207741935484410e-01,6.175505806451613289e-01,6.307877217741935105e-01,3.840673870967741821e-01,6.640232258064515669e-01,6.644986774193548662e-01,6.643060967741934997e-01,6.700468709677419588e-01
4.518303870967741998e-01,4.565724032258064446e-01,9.651231290322580536e-01,4.044859838709677358e-01,3.872056774193548545e-01,5.417287526881719995e-01,4.060881935483870997e-01,4.095807096774193301e-01,4.201477204301075075e-01,7.952019032258064168e-01,7.952019032258064168e-01,4.619505483870967599e-01,4.614536774193548352e-01,6.153504193548386958e-01,4.821914677419354978e-01,6.201662258064516431e-01,4.210851935483870823e-01,3.861292903225806428e-01,0.000000000000000000e+00,6.938893903907228378e-17,-4.163336342344337027e-17,1.387778780781445676e-17,3.697479354838709709e-01,4.133819677419354743e-01,3.702866774193548371e-01,5.329207741935484410e-01,5.329207741935484410e-01,5.329207741935484410e-01,6.175505806451613289e-01,6.307877217741935105e-01,3.840673870967741821e-01,6.640232258064515669e-01,6.644986774193548662e-01,6.643060967741934997e-01,6.700468709677419588e-01
1.212988709677419313e-01,1.258731290322580576e-01,6.345916129032258546e-01,2.190825645161290358e-01,2.018022580645161268e-01,3.678261505376343998e-01,6.530732258064517182e-02,6.879983870967740223e-02,7.495472043010750762e-02,4.455967741935483728e-01,4.455967741935483728e-01,1.310835161290322681e-01,1.305866451612903156e-01,2.795224838709677306e-01,1.513244354838709782e-01,2.892991935483871235e-01,9.175141935483871469e-02,5.799325806451612053e-02,3.697479354838709709e-01,3.697479354838709709e-01,3.697479354838709709e-01,3.697479354838709709e-01,8.230645161290336964e-03,1.149728709677419330e-01,8.230645161290350842e-03,2.446959032258064770e-01,2.446959032258064493e-01,2.446959032258064770e-01,2.708684516129032382e-01,3.671343266129032390e-01,4.945345161290322367e-02,3.266065483870967956e-01,3.270819999999999839e-01,3.268894193548387284e-01,3.326301935483870764e-01
1.787324032258064410e-01,1.823423790322580562e-01,6.920251451612903226e-01,1.574219354838709561e-01,1.365338387096774464e-01,3.160068978494623426e-01,1.361318225806451565e-01,1.396243387096774147e-01,1.535408548387096617e-01,4.378549193548387231e-01,4.378549193548387231e-01,1.865884838709677418e-01,1.860916129032258171e-01,3.151577903225806221e-01,2.068294032258064519e-01,3.459369354838709443e-01,1.536869516129032165e-01,1.244307903225806422e-01,4.133819677419354743e-01,4.133819677419354743e-01,4.133819677419354743e-01,4.133819677419354743e-01,1.149728709677419330e-01,1.269814516129031956e-01,1.144174193548387064e-01,3.320420000000000038e-01,3.320420000000000038e-01,3.320420000000000038e-01,3.409095483870967502e-01,4.109656532258064709e-01,1.242053467741935369e-01,3.828949193548387142e-01,3.833703709677419025e-01,3.831777903225806470e-01,3.889185645161289950e-01
1.176520967741935403e-01,1.223941129032257991e-01,6.309448387096774358e-01,2.196213064516129299e-01,2.023409999999999931e-01,3.683648924731182661e-01,5.842087096774193494e-02,6.191338709677420005e-02,6.739617204301073805e-02,4.373661290322580775e-01,4.373661290322580775e-01,1.277722580645161421e-01,1.272753870967741896e-01,2.811721290322580780e-01,1.480131774193548522e-01,2.859879354838709697e-01,8.690690322580645055e-02,5.195100000000000412e-02,3.702866774193548371e-01,3.702866774193548371e-01,3.702866774193548371e-01,3.702866774193548371e-01,8.230645161290350842e-03,1.144174193548387064e-01,6.938893903907228378e-18,2.364652580645161262e-01,2.364652580645161262e-01,2.364652580645161262e-01,2.675571935483870845e-01,3.630668830645161216e-01,4.298909677419355396e-02,3.197200967741935518e-01,3.201955483870967401e-01,3.200029677419354845e-01,3.257437419354838881e-01
3.334313548387096704e-01,3.374993064516129126e-01,8.473981612903226379e-01,3.822554032258064782e-01,3.649750967741935415e-01,5.390974838709677863e-01,2.948861290322580819e-01,2.913936129032257960e-01,3.038614301075268642e-01,6.668463548387096873e-01,6.668463548387096873e-01,3.427458064516128999e-01,3.423805806451613032e-01,4.962773225806451638e-01,3.628550806451613098e-01,5.008298387096774551e-01,3.033602258064516111e-01,2.798996774193548420e-01,5.329207741935484410e-01,5.329207741935484410e-01,5.329207741935484410e-01,5.329207741935484410e-01,2.446959032258064770e-01,3.320420000000000038e-01,2.364652580645161262e-01,1.387778780781445676e-17,0.000000000000000000e+00,-2.775557561562891351e-17,5.024909032258064734e-01,5.575355201612903766e-01,2.717035483870967605e-01,5.363568387096774304e-01,5.365689999999999626e-01,5.256751612903225457e-01,5.006228709677419397e-01
3.334313548387096704e-01,3.374993064516129126e-01,8.473981612903226379e-01,3.822554032258064227e-01,3.649750967741935415e-01,5.390974838709677863e-01,2.948861290322580819e-01,2.913936129032257960e-01,3.038614301075268642e-01,6.668463548387096873e-01,6.668463548387096873e-01,3.427458064516128999e-01,3.423805806451613032e-01,4.962773225806451638e-01,3.628550806451613098e-01,5.008298387096774551e-01,3.033602258064516111e-01,2.798996774193548420e-01,5.329207741935484410e-01,5.329207741935483300e-01,5.329207741935484410e-01,5.329207741935484410e-01,2.446959032258064493e-01,3.320420000000000038e-01,2.364652580645161262e-01,0.000000000000000000e+00,-1.387778780781445676e-17,-2.775557561562891351e-17,5.024909032258064734e-01,5.575355201612903766e-01,2.717035483870967605e-01,5.363568387096774304e-01,5.365689999999999626e-01,5.256751612903225457e-01,5.006228709677419397e-01
3.334313548387096704e-01,3.374993064516129126e-01,8.473981612903226379e-01,3.822554032258064782e-01,3.649750967741935415e-01,5.390974838709677863e-01,2.948861290322580819e-01,2.913936129032257960e-01,3.038614301075268642e-01,6.668463548387096873e-01,6.668463548387096873e-01,3.427458064516128999e-01,3.423805806451613032e-01,4.962773225806451638e-01,3.628550806451613098e-01,5.008298387096774551e-01,3.033602258064516111e-01,2.798996774193548420e-01,5.329207741935483300e-01,5.329207741935484410e-01,5.329207741935484410e-01,5.329207741935484410e-01,2.446959032258064770e-01,3.320420000000000038e-01,2.364652580645161262e-01,-2.775557561562891351e-17,-2.775557561562891351e-17,-5.551115123125782702e-17,5.024909032258064734e-01,5.575355201612903766e-01,2.717035483870967605e-01,5.363568387096774304e-01,5.365689999999999626e-01,5.256751612903225457e-01,5.006228709677419397e-01
2.786024516129032569e-01,2.785807258064516012e-01,7.918951935483871107e-01,4.266691451612903418e-01,4.093888387096774051e-01,5.771917849462365746e-01,2.770486451612902967e-01,2.805411612903225826e-01,3.067351720430107620e-01,6.661623548387096694e-01,6.661623548387096694e-01,2.788450322580645069e-01,2.786982580645161467e-01,4.325950000000000073e-01,2.987657580645161626e-01,4.367106129032258255e-01,2.713537096774193413e-01,2.598942580645161593e-01,6.175505806451613289e-01,6.175505806451613289e-01,6.175505806451613289e-01,6.175505806451613289e-01,2.708684516129032382e-01,3.409095483870967502e-01,2.675571935483870845e-01,5.024909032258064734e-01,5.024909032258064734e-01,5.024909032258064734e-01,0.000000000000000000e+00,5.032061088709677277e-01,2.562746129032257847e-01,5.383478709677419483e-01,5.388233225806451365e-01,5.193192258064516231e-01,5.443715161290322291e-01
3.700453212365591438e-01,3.723964946236559270e-01,7.381822486559139751e-01,4.613880887096774019e-01,4.464782782258064353e-01,5.764221097670251259e-01,3.696929368279570083e-01,3.696929368279570083e-01,3.875543104838709563e-01,6.114947405913978562e-01,6.114947405913978562e-01,3.751586639784946220e-01,3.748869260752688004e-01,5.287725793010752406e-01,3.952333131720430215e-01,4.952035658602150781e-01,3.621812849462365813e-01,3.529803776881720312e-01,6.307877217741935105e-01,6.307877217741935105e-01,6.307877217741935105e-01,6.307877217741935105e-01,3.671343266129032390e-01,4.109656532258064709e-01,3.630668830645161216e-01,5.575355201612903766e-01,5.575355201612903766e-01,5.575355201612903766e-01,5.032061088709677277e-01,5.505548043234766986e-01,3.549424368279570086e-01,5.335437056451612925e-01,5.340191572580644808e-01,5.321818750000000264e-01,5.395673508064515733e-01
7.466300000000000714e-02,7.940501612903226591e-02,5.879557419354838332e-01,1.963479838709677461e-01,1.790676774193548371e-01,3.328026451612903225e-01,4.002964516129032396e-02,3.653712903225806580e-02,6.779429032258063592e-02,4.114143548387096949e-01,4.114143548387096949e-01,8.478316129032258119e-02,8.428629032258065645e-02,2.381830322580645032e-01,1.050240806451612913e-01,2.429988387096774227e-01,4.391780645161290353e-02,8.961903225806453627e-03,3.840673870967741821e-01,3.840673870967741821e-01,3.840673870967741821e-01,3.840673870967741821e-01,4.945345161290322367e-02,1.242053467741935369e-01,4.298909677419355396e-02,2.717035483870967605e-01,2.717035483870967605e-01,2.717035483870967605e-01,2.562746129032257847e-01,3.549424368279570086e-01,8.806419354838711591e-03,2.820732580645161081e-01,2.825487096774193518e-01,2.858486451612903267e-01,2.880969032258064444e-01
2.597454193548386914e-01,2.597671451612903470e-01,7.737122258064516034e-01,4.636052741935483557e-01,4.440594193548387247e-01,6.021635053763441103e-01,2.677936129032257861e-01,2.643010967741935557e-01,2.819340537634408839e-01,6.284343548387096856e-01,6.284343548387096856e-01,2.596344838709677694e-01,2.596496129032258016e-01,3.837473225806451449e-01,2.795083709677419481e-01,4.195874838709677257e-01,2.669941612903226069e-01,2.784536129032257890e-01,6.640232258064515669e-01,6.640232258064515669e-01,6.640232258064515669e-01,6.640232258064515669e-01,3.266065483870967956e-01,3.828949193548387142e-01,3.197200967741935518e-01,5.363568387096774304e-01,5.363568387096774304e-01,5.363568387096774304e-01,5.383478709677419483e-01,5.335437056451612925e-01,2.820732580645161081e-01,-1.734723475976807094e-18,3.018577419354839114e-02,3.990745161290322474e-02,3.573396774193548370e-02
2.602208709677419352e-01,2.602425967741935353e-01,7.741876774193547917e-01,4.640807258064515994e-01,4.445348709677419130e-01,6.026389569892472986e-01,2.682690645161290299e-01,2.647765483870967995e-01,2.824095053763440721e-01,6.289098064516128739e-01,6.289098064516128739e-01,2.599782903225806296e-01,2.601250645161290453e-01,4.139330967741935430e-01,2.797205322580645359e-01,3.894017096774193276e-01,2.674696129032257952e-01,2.789290645161290327e-01,6.644986774193548662e-01,6.644986774193548662e-01,6.644986774193548662e-01,6.644986774193548662e-01,3.270819999999999839e-01,3.833703709677419025e-01,3.201955483870967401e-01,5.365689999999999626e-01,5.365689999999999626e-01,5.365689999999999626e-01,5.388233225806451365e-01,5.340191572580644808e-01,2.825487096774193518e-01,3.018577419354839114e-02,-3.469446951953614189e-18,4.025125806451614052e-02,3.594612903225807843e-02
