5.018656166666666252e-01,5.013493083333333544e-01,5.013493083333333544e-01,5.013493083333333544e-01,5.013493083333333544e-01,4.687309749999999942e-01,4.640372916666666847e-01,4.677076499999999748e-01,4.642950833333333582e-01,5.070141666666666547e-02,1.080484666666666621e-01,1.041130666666666704e-01,1.279711500000000057e-01,1.080484666666666621e-01,1.332512166666666720e-01,1.315364499999999992e-01,1.319176916666666699e-01,1.347578166666666688e-01,1.389938000000000007e-01,1.427718583333333346e-01,1.456502333333333232e-01,1.456762166666666636e-01,1.578816749999999991e-01,1.400857249999999943e-01,1.552969416666666602e-01,1.554648999999999892e-01,1.581458666666666624e-01,1.545781250000000107e-01,1.552056166666666570e-01,1.553479749999999993e-01,3.089193333333333236e-01,4.505665666666666680e-01,3.597197166666666335e-01,4.215755541666666439e-01,4.967620416666666538e-01,4.815186000000000188e-01,1.856120333333333428e-01,1.855627333333333406e-01,1.855627333333333406e-01,1.855627333333333406e-01,1.855627333333333406e-01,1.854061916666666643e-01,1.863614166666666683e-01,2.437022805555555671e-01,2.708746416666666379e-01,1.606857361111111160e-01,1.710557916666666789e-01,1.701513500000000068e-01,1.760552555555555676e-01,1.826383500000000049e-01,2.997107666666666281e-01,2.713495833333333107e-01,1.813473499999999905e-01,1.802588583333333272e-01,1.853786249999999913e-01,1.873403999999999903e-01,1.868312166666666607e-01,1.873984333333333363e-01,1.856316833333333249e-01,1.838464999999999960e-01,1.978628416666666778e-01,1.642099833333333370e-01,1.672112666666666636e-01,1.686775916666666542e-01,0.000000000000000000e+00
5.013493083333333544e-01,5.491988166666667004e-01,5.491988166666667004e-01,5.258612083333333853e-01,5.025235999999999592e-01,4.665240666666666813e-01,4.652115833333333450e-01,5.155571583333333763e-01,4.888069833333333336e-01,5.070141666666666547e-02,1.080484666666666621e-01,1.041130666666666704e-01,1.279711500000000057e-01,1.080484666666666621e-01,1.332512166666666720e-01,1.315364499999999992e-01,1.319176916666666699e-01,1.347578166666666688e-01,1.389938000000000007e-01,1.427718583333333346e-01,1.456502333333333232e-01,1.456762166666666636e-01,1.578816749999999991e-01,1.400857249999999943e-01,1.552969416666666602e-01,1.554648999999999892e-01,1.581458666666666624e-01,1.545781250000000107e-01,1.552056166666666570e-01,1.553479749999999993e-01,3.089193333333333236e-01,4.483596583333333552e-01,3.597197166666666890e-01,4.204721000000000153e-01,5.446115500000000553e-01,5.293681083333333648e-01,1.856120333333333428e-01,1.855627333333333406e-01,1.855627333333333406e-01,1.855627333333333406e-01,1.855627333333333406e-01,1.854061916666666643e-01,1.863614166666666683e-01,2.437022805555555671e-01,2.708746416666666379e-01,1.606857361111111160e-01,1.710557916666666789e-01,1.701513500000000068e-01,1.760552555555555676e-01,1.826383500000000049e-01,2.997107666666666281e-01,2.713495833333333107e-01,1.813473499999999905e-01,1.802588583333333272e-01,1.853786249999999913e-01,1.873403999999999903e-01,1.868312166666666607e-01,1.873984333333333363e-01,1.856316833333333249e-01,1.838464999999999960e-01,1.978628416666666778e-01,1.642099833333333370e-01,1.672112666666666636e-01,1.686775916666666542e-01,0.000000000000000000e+00
5.013493083333333544e-01,5.491988166666667004e-01,5.491988166666667004e-01,5.258612083333333853e-01,5.025235999999999592e-01,4.665240666666666813e-01,4.652115833333333450e-01,5.155571583333333763e-01,4.888069833333333336e-01,5.070141666666666547e-02,1.080484666666666621e-01,1.041130666666666704e-01,1.279711500000000057e-01,1.080484666666666621e-01,1.332512166666666720e-01,1.315364499999999992e-01,1.319176916666666699e-01,1.347578166666666688e-01,1.389938000000000007e-01,1.427718583333333346e-01,1.456502333333333232e-01,1.456762166666666636e-01,1.578816749999999991e-01,1.400857249999999943e-01,1.552969416666666602e-01,1.554648999999999892e-01,1.581458666666666624e-01,1.545781250000000107e-01,1.552056166666666570e-01,1.553479749999999993e-01,3.089193333333333236e-01,4.483596583333333552e-01,3.597197166666666890e-01,4.204721000000000153e-01,5.446115500000000553e-01,5.293681083333333648e-01,1.856120333333333428e-01,1.855627333333333406e-01,1.855627333333333406e-01,1.855627333333333406e-01,1.855627333333333406e-01,1.854061916666666643e-01,1.863614166666666683e-01,2.437022805555555671e-01,2.708746416666666379e-01,1.606857361111111160e-01,1.710557916666666789e-01,1.701513500000000068e-01,1.760552555555555676e-01,1.826383500000000049e-01,2.997107666666666836e-01,2.713495833333333107e-01,1.813473499999999905e-01,1.802588583333333272e-01,1.853786249999999913e-01,1.873403999999999903e-01,1.868312166666666607e-01,1.873984333333333363e-01,1.856316833333333249e-01,1.838464999999999960e-01,1.978628416666666778e-01,1.642099833333333370e-01,1.672112666666666636e-01,1.686775916666666542e-01,0.000000000000000000e+00
5.013493083333333544e-01,5.258612083333333853e-01,5.258612083333333853e-01,5.141924041666666723e-01,5.025235999999999592e-01,4.665240666666666813e-01,4.652115833333333450e-01,4.922195500000000057e-01,4.771381791666666761e-01,5.070141666666666547e-02,1.080484666666666621e-01,1.041130666666666704e-01,1.279711500000000057e-01,1.080484666666666621e-01,1.332512166666666720e-01,1.315364499999999992e-01,1.319176916666666699e-01,1.347578166666666688e-01,1.389938000000000007e-01,1.427718583333333346e-01,1.456502333333333232e-01,1.456762166666666636e-01,1.578816749999999991e-01,1.400857249999999943e-01,1.552969416666666602e-01,1.554648999999999892e-01,1.581458666666666624e-01,1.545781250000000107e-01,1.552056166666666570e-01,1.553479749999999993e-01,3.089193333333333236e-01,4.483596583333333552e-01,3.597197166666666335e-01,4.204721000000000153e-01,5.212739416666666292e-01,5.060305000000000497e-01,1.856120333333333428e-01,1.855627333333333406e-01,1.855627333333333406e-01,1.855627333333333406e-01,1.855627333333333406e-01,1.854061916666666643e-01,1.863614166666666683e-01,2.437022805555555671e-01,2.708746416666666379e-01,1.606857361111111160e-01,1.710557916666666789e-01,1.701513500000000068e-01,1.760552555555555676e-01,1.826383500000000049e-01,2.997107666666666836e-01,2.713495833333333107e-01,1.813473499999999905e-01,1.802588583333333272e-01,1.853786249999999913e-01,1.873403999999999903e-01,1.868312166666666607e-01,1.873984333333333363e-01,1.856316833333333249e-01,1.838464999999999960e-01,1.978628416666666778e-01,1.642099833333333370e-01,1.672112666666666636e-01,1.686775916666666542e-01,0.000000000000000000e+00
5.013493083333333544e-01,5.025235999999999592e-01,5.025235999999999592e-01,5.025235999999999592e-01,5.025235999999999592e-01,4.665240666666666813e-01,4.652115833333333450e-01,4.688819416666666906e-01,4.654693750000000185e-01,5.070141666666666547e-02,1.080484666666666621e-01,1.041130666666666704e-01,1.279711500000000057e-01,1.080484666666666621e-01,1.332512166666666720e-01,1.315364499999999992e-01,1.319176916666666699e-01,1.347578166666666688e-01,1.389938000000000007e-01,1.427718583333333346e-01,1.456502333333333232e-01,1.456762166666666636e-01,1.578816749999999991e-01,1.400857249999999943e-01,1.552969416666666602e-01,1.554648999999999892e-01,1.581458666666666624e-01,1.545781250000000107e-01,1.552056166666666570e-01,1.553479749999999993e-01,3.089193333333333236e-01,4.483596583333333552e-01,3.597197166666666890e-01,4.204721000000000153e-01,4.979363333333333141e-01,4.826928916666666791e-01,1.856120333333333428e-01,1.855627333333333406e-01,1.855627333333333406e-01,1.855627333333333406e-01,1.855627333333333406e-01,1.854061916666666643e-01,1.863614166666666683e-01,2.437022805555555671e-01,2.708746416666666379e-01,1.606857361111111160e-01,1.710557916666666789e-01,1.701513500000000068e-01,1.760552555555555676e-01,1.826383500000000049e-01,2.997107666666666281e-01,2.713495833333333107e-01,1.813473499999999905e-01,1.802588583333333272e-01,1.853786249999999913e-01,1.873403999999999903e-01,1.868312166666666607e-01,1.873984333333333363e-01,1.856316833333333249e-01,1.838464999999999960e-01,1.978628416666666501e-01,1.642099833333333370e-01,1.672112666666666636e-01,1.686775916666666542e-01,0.000000000000000000e+00
4.687309749999999942e-01,4.665240666666666813e-01,4.665240666666666813e-01,4.665240666666666813e-01,4.665240666666666813e-01,4.862256666666666671e-01,4.341192333333333542e-01,4.353360000000000007e-01,4.343770250000000277e-01,5.070141666666666547e-02,1.080484666666666621e-01,1.041130666666666704e-01,1.279711500000000057e-01,1.080484666666666621e-01,1.332512166666666720e-01,1.315364499999999992e-01,1.319176916666666699e-01,1.347578166666666688e-01,1.389938000000000007e-01,1.427718583333333346e-01,1.456502333333333232e-01,1.456762166666666636e-01,1.578816749999999991e-01,1.400857249999999943e-01,1.552969416666666602e-01,1.554648999999999892e-01,1.581458666666666624e-01,1.545781250000000107e-01,1.552056166666666570e-01,1.553479749999999993e-01,3.170610666666666688e-01,4.680612583333333410e-01,3.750074999999999936e-01,4.379667916666666327e-01,4.619367999999999808e-01,4.466933583333333457e-01,1.882646833333333214e-01,1.882153833333333470e-01,1.882153833333333470e-01,1.882153833333333193e-01,1.882153833333333470e-01,1.900527750000000071e-01,1.910080000000000111e-01,2.509900472222222345e-01,2.781624083333333330e-01,1.606857361111111160e-01,1.710557916666666789e-01,1.701513500000000068e-01,1.760552555555555676e-01,1.852910000000000112e-01,3.078524999999999734e-01,2.786373500000000059e-01,1.839999999999999969e-01,1.829115083333333336e-01,1.880312749999999977e-01,1.899930499999999967e-01,1.894838666666666671e-01,1.900510833333333427e-01,1.882843333333333313e-01,1.864991500000000024e-01,2.018360833333333326e-01,1.642099833333333370e-01,1.672112666666666636e-01,1.686775916666666542e-01,0.000000000000000000e+00
4.640372916666666847e-01,4.652115833333333450e-01,4.652115833333333450e-01,4.652115833333333450e-01,4.652115833333333450e-01,4.341192333333333542e-01,7.206989000000000312e-01,5.398593999999999893e-01,6.336156749999999338e-01,5.070141666666666547e-02,1.080484666666666621e-01,1.041130666666666704e-01,1.279711500000000057e-01,1.080484666666666621e-01,1.332512166666666720e-01,1.315364499999999992e-01,1.319176916666666699e-01,1.347578166666666688e-01,1.389938000000000007e-01,1.427718583333333346e-01,1.457111333333333258e-01,1.457371166666666662e-01,1.579425750000000017e-01,1.400857249999999943e-01,1.553692083333333418e-01,1.555371666666666708e-01,1.582181333333333439e-01,1.546503916666666645e-01,1.552778833333333386e-01,1.554630250000000047e-01,2.998262666666666743e-01,4.172893916666666758e-01,3.506266499999999842e-01,4.010577166666666749e-01,4.734024416666666735e-01,5.063632499999999315e-01,1.831522166666666729e-01,1.831029166666666708e-01,1.831029166666666708e-01,1.831029166666666708e-01,1.831029166666666708e-01,1.829463749999999944e-01,1.839015999999999984e-01,2.406915722222222331e-01,2.684439083333333143e-01,1.614394694444444556e-01,1.715405750000000007e-01,1.702122499999999816e-01,1.765235555555555447e-01,1.835140500000000119e-01,2.906176999999999788e-01,2.689188499999999871e-01,1.820275916666666549e-01,1.807436416666666767e-01,1.829188083333333492e-01,1.848805833333333482e-01,1.862437333333333278e-01,1.858747833333333210e-01,1.849417083333333434e-01,1.830540333333333380e-01,1.962654249999999934e-01,1.642708833333333396e-01,1.672721666666666662e-01,1.687384916666666568e-01,0.000000000000000000e+00
4.677076499999999748e-01,5.155571583333333763e-01,5.155571583333333763e-01,4.922195500000000057e-01,4.688819416666666906e-01,4.353360000000000007e-01,5.398593999999999893e-01,6.190270875000000173e-01,5.818583750000000387e-01,5.070141666666666547e-02,1.080484666666666621e-01,1.041130666666666704e-01,1.279711500000000057e-01,1.080484666666666621e-01,1.332512166666666720e-01,1.315364499999999992e-01,1.319176916666666699e-01,1.347578166666666688e-01,1.389938000000000007e-01,1.427718583333333346e-01,1.457111333333333258e-01,1.457371166666666662e-01,1.579425750000000017e-01,1.400857249999999943e-01,1.553692083333333418e-01,1.555371666666666708e-01,1.582181333333333439e-01,1.546503916666666645e-01,1.552778833333333386e-01,1.554630250000000047e-01,3.010430333333333208e-01,4.185061583333333224e-01,3.518434166666666862e-01,4.022744833333333214e-01,5.348733833333333409e-01,5.881837333333332918e-01,1.831522166666666729e-01,1.831029166666666708e-01,1.831029166666666708e-01,1.831029166666666708e-01,1.831029166666666708e-01,1.829463750000000222e-01,1.839015999999999984e-01,2.413927555555555604e-01,2.691450916666666693e-01,1.614394694444444556e-01,1.714368083333333292e-01,1.702122499999999816e-01,1.764716722222222367e-01,1.834102833333333404e-01,2.918344666666666809e-01,2.696200333333333421e-01,1.819238250000000112e-01,1.806398750000000053e-01,1.829188083333333492e-01,1.848805833333333482e-01,1.861399666666666564e-01,1.858229000000000131e-01,1.848379416666666719e-01,1.829502666666666666e-01,1.965641333333333352e-01,1.642708833333333396e-01,1.672721666666666662e-01,1.687384916666666568e-01,0.000000000000000000e+00
4.642950833333333582e-01,4.888069833333333336e-01,4.888069833333333336e-01,4.771381791666666761e-01,4.654693750000000185e-01,4.343770250000000277e-01,6.336156749999999338e-01,5.818583750000000387e-01,6.131223999999999563e-01,5.070141666666666547e-02,1.080484666666666621e-01,1.041130666666666704e-01,1.279711500000000057e-01,1.080484666666666621e-01,1.332512166666666720e-01,1.315364499999999992e-01,1.319176916666666699e-01,1.347578166666666688e-01,1.389938000000000007e-01,1.427718583333333346e-01,1.457111333333333258e-01,1.457371166666666662e-01,1.579425750000000017e-01,1.400857249999999943e-01,1.553692083333333418e-01,1.555371666666666708e-01,1.582181333333333439e-01,1.546503916666666645e-01,1.552778833333333386e-01,1.554630250000000047e-01,3.000840583333333478e-01,4.175471833333333493e-01,3.508844416666666577e-01,4.013155083333333484e-01,5.025605250000000357e-01,5.456961041666666956e-01,1.831522166666666729e-01,1.831029166666666708e-01,1.831029166666666708e-01,1.831029166666666708e-01,1.831029166666666708e-01,1.829463749999999944e-01,1.839015999999999984e-01,2.406915722222222331e-01,2.684439083333333143e-01,1.614394694444444556e-01,1.715405750000000007e-01,1.702122499999999816e-01,1.765235555555555447e-01,1.835140500000000119e-01,2.908754916666666523e-01,2.689188499999999871e-01,1.820275916666666549e-01,1.807436416666666767e-01,1.829188083333333492e-01,1.848805833333333482e-01,1.862437333333333278e-01,1.858747833333333210e-01,1.849417083333333434e-01,1.830540333333333380e-01,1.962654249999999934e-01,1.642708833333333396e-01,1.672721666666666662e-01,1.687384916666666568e-01,0.000000000000000000e+00
5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,2.596329166666666924e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,5.070141666666666547e-02,0.000000000000000000e+00
